State,"County, State",2017 Food Insecurity Rate,lat,lng
UT,"Tooele County, Utah",0.109,40.507092,-113.0011989
UT,"Uintah County, Utah",0.141,40.1069499,-109.3783206
UT,"Utah County, Utah",0.128,40.0966287,-111.5706786
UT,"Wasatch County, Utah",0.11199999999999999,40.3629418,-110.9983515
UT,"Washington County, Utah",0.139,37.3224877,-113.4776098
UT,"Wayne County, Utah",0.151,38.3337024,-110.8076084
UT,"Weber County, Utah",0.122,41.2602635,-111.9522491
VT,"Addison County, Vermont",0.10099999999999999,44.1197293,-73.164338
VT,"Bennington County, Vermont",0.12,43.0278745,-73.13496049999999
VT,"Caledonia County, Vermont",0.12,44.55051,-72.04819069999999
VT,"Chittenden County, Vermont",0.115,44.3959289,-72.9962431
VT,"Essex County, Vermont",0.131,44.7682631,-71.74361549999999
VT,"Franklin County, Vermont",0.102,44.8429222,-72.9340443
VT,"Grand Isle County, Vermont",0.096,44.8595928,-73.2957299
VT,"Lamoille County, Vermont",0.126,44.64334179999999,-72.6314026
VT,"Orange County, Vermont",0.107,44.0014186,-72.4003713
VT,"Orleans County, Vermont",0.129,44.8905506,-72.2603468
VT,"Rutland County, Vermont",0.11699999999999999,43.6448675,-72.99329689999999
VT,"Washington County, Vermont",0.113,44.1986663,-72.6972529
VT,"Windham County, Vermont",0.125,43.0151325,-72.8042797
VT,"Windsor County, Vermont",0.10800000000000001,43.4369244,-72.61511689999999
VA,"Accomack County, Virginia",0.141,37.7063323,-75.8069082
VA,"Albemarle County, Virginia",0.091,38.0567092,-78.6114999
VA,"Alleghany County, Virginia",0.12,37.8531975,-80.0534923
VA,"Amelia County, Virginia",0.111,37.3212714,-77.973865
VA,"Amherst County, Virginia",0.114,37.5588285,-79.1096901
VA,"Appomattox County, Virginia",0.115,37.402489,-78.792953
VA,"Arlington County, Virginia",0.073,38.8816208,-77.09098089999999
VA,"Augusta County, Virginia",0.077,38.2004562,-79.24511489999999
VA,"Bath County, Virginia",0.084,38.111733,-79.6502105
VA,"Bedford County, Virginia",0.08199999999999999,37.2538794,-79.4703885
VA,"Bland County, Virginia",0.085,37.0924986,-81.1196075
VA,"Botetourt County, Virginia",0.069,37.5774613,-79.7848422
VA,"Brunswick County, Virginia",0.183,36.7570589,-77.8367282
VA,"Buchanan County, Virginia",0.151,37.2403134,-81.9971108
VA,"Buckingham County, Virginia",0.14800000000000002,37.50700800000001,-78.5660852
VA,"Campbell County, Virginia",0.107,37.221014,-79.1096901
VA,"Caroline County, Virginia",0.113,38.0445557,-77.2864879
VA,"Carroll County, Virginia",0.1,36.6778699,-80.7214417
VA,"Charles City County, Virginia",0.141,37.4018216,-77.1485163
VA,"Charlotte County, Virginia",0.158,37.0467412,-78.6114999
VA,"Chesterfield County, Virginia",0.086,37.3673217,-77.6077865
VA,"Clarke County, Virginia",0.079,39.15165830000001,-77.973865
VA,"Craig County, Virginia",0.08800000000000001,37.44658950000001,-80.23213129999999
VA,"Culpeper County, Virginia",0.084,38.491821,-77.973865
VA,"Cumberland County, Virginia",0.16,37.5175385,-78.24761459999999
VA,"Dickenson County, Virginia",0.141,37.0929465,-82.34518899999999
VA,"Dinwiddie County, Virginia",0.131,37.0769043,-77.6536125
VA,"Essex County, Virginia",0.14,37.9671684,-76.964306
VA,"Fairfax County, Virginia",0.049,38.9085472,-77.2405153
VA,"Fauquier County, Virginia",0.059000000000000004,38.7208787,-77.79097759999999
VA,"Floyd County, Virginia",0.085,36.9446308,-80.32131059999999
VA,"Fluvanna County, Virginia",0.077,37.8532863,-78.24761459999999
VA,"Franklin County, Virginia",0.10099999999999999,36.9458815,-79.8296743
VA,"Frederick County, Virginia",0.059000000000000004,39.2096441,-78.2601024
VA,"Giles County, Virginia",0.095,37.3132885,-80.6770787
VA,"Gloucester County, Virginia",0.081,37.4128281,-76.5025742
VA,"Goochland County, Virginia",0.069,37.74159969999999,-77.973865
VA,"Grayson County, Virginia",0.11699999999999999,36.6721195,-81.20781640000001
VA,"Greene County, Virginia",0.073,38.3120359,-78.4524591
VA,"Greensville County, Virginia",0.168,36.60568860000001,-77.6077865
VA,"Halifax County, Virginia",0.158,36.6945049,-78.9288242
VA,"Hanover County, Virginia",0.066,37.7772071,-77.5160788
VA,"Henrico County, Virginia",0.11900000000000001,37.5059332,-77.3324425
VA,"Henry County, Virginia",0.139,36.6588867,-79.96403389999999
VA,"Highland County, Virginia",0.079,38.3999743,-79.60528839999999
VA,"Isle of Wight County, Virginia",0.10300000000000001,36.9288915,-76.6874701
VA,"James City County, Virginia",0.08,37.3002132,-76.8028933
VA,"King and Queen County, Virginia",0.121,37.7298568,-76.8951551
VA,"King George County, Virginia",0.081,38.2372863,-77.1485163
VA,"King William County, Virginia",0.094,37.7372121,-77.1485163
VA,"Lancaster County, Virginia",0.127,37.7475945,-76.5025742
VA,"Lee County, Virginia",0.14400000000000002,36.7075931,-83.03613759999999
VA,"Loudoun County, Virginia",0.034,39.076767,-77.6536125
VA,"Louisa County, Virginia",0.099,37.9925909,-77.973865
VA,"Lunenburg County, Virginia",0.145,36.92614349999999,-78.24761459999999
VA,"Madison County, Virginia",0.09,38.436934,-78.24761459999999
VA,"Mathews County, Virginia",0.086,37.3912302,-76.317414
VA,"Mecklenburg County, Virginia",0.152,36.6421724,-78.3842227
VA,"Middlesex County, Virginia",0.10099999999999999,37.6040106,-76.5257007
VA,"Montgomery County, Virginia",0.138,37.2070304,-80.4103957
VA,"Nelson County, Virginia",0.10800000000000001,37.7478599,-78.8835548
VA,"New Kent County, Virginia",0.069,37.4653757,-76.964306
VA,"Northampton County, Virginia",0.16,37.226762,-75.9927652
VA,"Northumberland County, Virginia",0.124,37.9035732,-76.4100267
VA,"Nottoway County, Virginia",0.172,37.1148487,-78.0195387
VA,"Orange County, Virginia",0.086,38.24266739999999,-77.973865
VA,"Page County, Virginia",0.11699999999999999,38.63013309999999,-78.52065
VA,"Patrick County, Virginia",0.11900000000000001,36.6886252,-80.32131059999999
VA,"Pittsylvania County, Virginia",0.124,36.7440186,-79.4703885
VA,"Powhatan County, Virginia",0.062,37.5643209,-77.88245959999999
VA,"Prince Edward County, Virginia",0.16,37.1982888,-78.4297187
VA,"Prince George County, Virginia",0.12300000000000001,37.1593052,-77.2405153
VA,"Prince William County, Virginia",0.057999999999999996,38.7838939,-77.6077865
VA,"Pulaski County, Virginia",0.111,37.0583986,-80.6770787
VA,"Rappahannock County, Virginia",0.08,38.6762327,-78.1564432
VA,"Richmond County, Virginia",0.131,37.9175609,-76.7105632
VA,"Roanoke County, Virginia",0.08,37.2467123,-80.1205256
VA,"Rockbridge County, Virginia",0.10099999999999999,37.8062214,-79.5153773
VA,"Rockingham County, Virginia",0.078,38.5825919,-78.8835548
VA,"Russell County, Virginia",0.114,36.9904385,-82.08429009999999
VA,"Scott County, Virginia",0.107,36.6815794,-82.605118
VA,"Shenandoah County, Virginia",0.08199999999999999,38.8413778,-78.5660852
VA,"Smyth County, Virginia",0.12,36.8687921,-81.5596427
VA,"Southampton County, Virginia",0.129,36.6788512,-77.10249019999999
VA,"Spotsylvania County, Virginia",0.077,38.204165,-77.6077865
VA,"Stafford County, Virginia",0.063,38.4334566,-77.4242972
VA,"Surry County, Virginia",0.146,37.1185515,-76.8720961
VA,"Sussex County, Virginia",0.182,36.9058167,-77.2405153
VA,"Tazewell County, Virginia",0.115,37.124747,-81.5596427
VA,"Warren County, Virginia",0.08,38.9331749,-78.24761459999999
VA,"Washington County, Virginia",0.1,36.7678354,-81.9534815
VA,"Westmoreland County, Virginia",0.10800000000000001,38.112732,-76.7798172
VA,"Wise County, Virginia",0.139,37.0240877,-82.605118
VA,"Wythe County, Virginia",0.109,36.9484414,-81.0848477
VA,"York County, Virginia",0.07400000000000001,37.2103925,-76.3868797
VA,"Alexandria city, Virginia",0.1,38.8048355,-77.0469214
VA,"Bristol city, Virginia",0.145,36.595142,-82.1887368
VA,"Buena Vista city, Virginia",0.133,37.7343004,-79.35392379999999
VA,"Charlottesville city, Virginia",0.158,38.0293059,-78.47667810000002
VA,"Chesapeake city, Virginia",0.11,36.7682088,-76.2874927
VA,"Colonial Heights city, Virginia",0.114,37.244039,-77.4102607
VA,"Covington city, Virginia",0.141,37.7934585,-79.99394629999999
VA,"Danville city, Virginia",0.19899999999999998,36.5859718,-79.39502279999999
VA,"Emporia city, Virginia",0.244,36.6859829,-77.5424809
VA,"Fairfax city, Virginia",0.048,38.84622359999999,-77.30637329999999
VA,"Falls Church city, Virginia",0.049,38.88233400000001,-77.1710914
VA,"Franklin city, Virginia",0.20199999999999999,36.6776507,-76.9224608
VA,"Fredericksburg city, Virginia",0.149,38.3031837,-77.4605399
VA,"Galax city, Virginia",0.12300000000000001,36.6612387,-80.9239671
VA,"Hampton city, Virginia",0.16899999999999998,37.0298687,-76.34522179999999
VA,"Harrisonburg city, Virginia",0.154,38.4495688,-78.8689155
VA,"Hopewell city, Virginia",0.185,37.3043154,-77.28720009999999
VA,"Lexington city, Virginia",0.14400000000000002,37.78402080000001,-79.4428157
VA,"Lynchburg city, Virginia",0.174,37.4137536,-79.14224639999999
VA,"Manassas city, Virginia",0.05,38.7509488,-77.47526669999999
VA,"Manassas Park city, Virginia",0.046,38.7840035,-77.4697111
VA,"Martinsville city, Virginia",0.203,36.6915262,-79.8725386
VA,"Newport News city, Virginia",0.163,37.0870821,-76.4730122
VA,"Norfolk city, Virginia",0.183,36.8507689,-76.28587259999999
VA,"Norton city, Virginia",0.16699999999999998,36.933433,-82.6290459
VA,"Petersburg city, Virginia",0.259,37.2279279,-77.40192669999999
VA,"Poquoson city, Virginia",0.055999999999999994,37.1223664,-76.3457773
VA,"Portsmouth city, Virginia",0.18600000000000003,36.8354258,-76.2982742
VA,"Radford city, Virginia",0.196,37.13179239999999,-80.5764477
VA,"Richmond city, Virginia",0.203,37.5407246,-77.4360481
VA,"Roanoke city, Virginia",0.16399999999999998,37.2709704,-79.9414266
VA,"Salem city, Virginia",0.095,37.2934681,-80.05476259999999
VA,"Staunton city, Virginia",0.121,38.149576,-79.0716958
VA,"Suffolk city, Virginia",0.134,36.7282054,-76.5835621
VA,"Virginia Beach city, Virginia",0.09699999999999999,36.8529263,-75.97798499999999
VA,"Waynesboro city, Virginia",0.128,38.0684692,-78.8894682
VA,"Williamsburg city, Virginia",0.151,37.2707022,-76.7074571
VA,"Winchester city, Virginia",0.106,39.1856597,-78.1633341
WA,"Adams County, Washington",0.076,46.9272238,-118.51098
WA,"Asotin County, Washington",0.125,46.1460123,-117.2085208
WA,"Benton County, Washington",0.106,46.3166362,-119.5021582
WA,"Chelan County, Washington",0.095,47.9445331,-120.6749068
WA,"Clallam County, Washington",0.145,48.0405122,-124.016766
WA,"Clark County, Washington",0.115,45.7466471,-122.5194378
WA,"Columbia County, Washington",0.129,46.2775138,-117.814262
WA,"Cowlitz County, Washington",0.14,46.1746472,-122.7746902
WA,"Douglas County, Washington",0.092,47.7790617,-119.7474606
WA,"Ferry County, Washington",0.18,48.4718375,-118.4974069
WA,"Franklin County, Washington",0.071,46.49373629999999,-118.8672379
WA,"Garfield County, Washington",0.128,46.5185629,-117.5276611
WA,"Grant County, Washington",0.094,47.1981147,-119.3732456
WA,"Grays Harbor County, Washington",0.14300000000000002,46.9953526,-123.7012468
WA,"Island County, Washington",0.11699999999999999,48.19765,-122.579457
WA,"Jefferson County, Washington",0.13,47.7424541,-123.3040062
WA,"King County, Washington",0.115,47.5480339,-121.9836029
WA,"Kitsap County, Washington",0.11599999999999999,47.6476607,-122.6412583
WA,"Kittitas County, Washington",0.149,47.17495479999999,-120.931941
WA,"Klickitat County, Washington",0.125,45.888824,-120.9711029
WA,"Lewis County, Washington",0.13699999999999998,46.6195461,-122.4554639
WA,"Lincoln County, Washington",0.122,47.5320525,-118.4701194
WA,"Mason County, Washington",0.131,47.4251146,-123.1951376
WA,"Okanogan County, Washington",0.141,48.58968309999999,-119.652214
WA,"Pacific County, Washington",0.141,46.5180824,-123.8264512
WA,"Pend Oreille County, Washington",0.14300000000000002,48.43590649999999,-117.3173375
WA,"Pierce County, Washington",0.132,47.0675877,-122.1295269
WA,"San Juan County, Washington",0.107,48.61180350000001,-122.9602621
WA,"Skagit County, Washington",0.113,48.4241961,-121.7114362
WA,"Skamania County, Washington",0.131,45.9428524,-121.8962257
WA,"Snohomish County, Washington",0.10300000000000001,48.0329979,-121.8339472
WA,"Spokane County, Washington",0.141,47.65869300000001,-117.4225481
WA,"Stevens County, Washington",0.141,48.4558249,-117.9059909
WA,"Thurston County, Washington",0.12300000000000001,46.8645747,-122.7695986
WA,"Wahkiakum County, Washington",0.128,46.3259463,-123.4945592
WA,"Walla Walla County, Washington",0.111,46.23698419999999,-118.5854769
WA,"Whatcom County, Washington",0.132,48.8787167,-121.9718658
WA,"Whitman County, Washington",0.183,46.8363403,-117.5887295
WA,"Yakima County, Washington",0.094,46.543606,-120.7558291
WV,"Barbour County, West Virginia",0.15,39.1398692,-80.0087746
WV,"Berkeley County, West Virginia",0.113,39.4885604,-78.0651931
WV,"Boone County, West Virginia",0.153,37.9838605,-81.73494199999999
WV,"Braxton County, West Virginia",0.151,38.7023371,-80.7214417
WV,"Brooke County, West Virginia",0.124,40.2697757,-80.5660657
WV,"Cabell County, West Virginia",0.159,38.43919270000001,-82.25832969999999
WV,"Calhoun County, West Virginia",0.15,38.857973,-81.1196075
WV,"Clay County, West Virginia",0.163,38.4417717,-81.1196075
WV,"Doddridge County, West Virginia",0.11199999999999999,39.2367791,-80.6770787
WV,"Fayette County, West Virginia",0.145,38.0615913,-81.0754657
WV,"Gilmer County, West Virginia",0.16899999999999998,38.9203312,-80.8543847
WV,"Grant County, West Virginia",0.11800000000000001,39.1042079,-79.1548533
WV,"Greenbrier County, West Virginia",0.134,38.0198478,-80.54384499999999
WV,"Hampshire County, West Virginia",0.133,39.3349019,-78.5660852
WV,"Hancock County, West Virginia",0.13,40.5123559,-80.5660657
WV,"Hardy County, West Virginia",0.122,39.0416116,-78.9288242
WV,"Harrison County, West Virginia",0.122,39.33481260000001,-80.365865
WV,"Jackson County, West Virginia",0.125,38.8139943,-81.64734399999999
WV,"Jefferson County, West Virginia",0.094,39.3059841,-77.88245959999999
WV,"Kanawha County, West Virginia",0.139,38.2556905,-81.42789839999999
WV,"Lewis County, West Virginia",0.147,39.0196167,-80.54384499999999
WV,"Lincoln County, West Virginia",0.156,38.1761009,-82.08429009999999
WV,"Logan County, West Virginia",0.158,37.7883016,-81.9534815
WV,"McDowell County, West Virginia",0.19899999999999998,37.3860467,-81.64734399999999
WV,"Marion County, West Virginia",0.128,39.5288627,-80.23213129999999
WV,"Marshall County, West Virginia",0.126,39.8926818,-80.6770787
WV,"Mason County, West Virginia",0.142,38.7553693,-81.9971108
WV,"Mercer County, West Virginia",0.153,37.4322638,-81.1196075
WV,"Mineral County, West Virginia",0.136,39.4068988,-78.8835548
WV,"Mingo County, West Virginia",0.183,37.76078010000001,-82.1713632
WV,"Monongalia County, West Virginia",0.147,39.6695849,-79.96403389999999
WV,"Monroe County, West Virginia",0.122,37.5601958,-80.5882803
WV,"Morgan County, West Virginia",0.102,39.5073361,-78.24761459999999
WV,"Nicholas County, West Virginia",0.141,38.3307714,-80.7657804
WV,"Ohio County, West Virginia",0.127,40.1111311,-80.610489
WV,"Pendleton County, West Virginia",0.124,38.74517669999999,-79.29021329999999
WV,"Pleasants County, West Virginia",0.131,39.3761707,-81.1416691
WV,"Pocahontas County, West Virginia",0.131,38.3101706,-80.0087746
WV,"Preston County, West Virginia",0.11900000000000001,39.5641007,-79.6951103
WV,"Putnam County, West Virginia",0.098,38.4991939,-81.909826
WV,"Raleigh County, West Virginia",0.141,37.7381597,-81.2518833
WV,"Randolph County, West Virginia",0.138,38.8092552,-80.0087746
WV,"Ritchie County, West Virginia",0.132,39.1822303,-81.0312989
WV,"Roane County, West Virginia",0.14800000000000002,38.7564882,-81.42789839999999
WV,"Summers County, West Virginia",0.14400000000000002,37.5812062,-80.8543847
WV,"Taylor County, West Virginia",0.122,39.3417635,-79.96403389999999
WV,"Tucker County, West Virginia",0.11900000000000001,39.1083806,-79.6502105
WV,"Tyler County, West Virginia",0.13699999999999998,39.4977025,-80.8543847
WV,"Upshur County, West Virginia",0.145,38.8696797,-80.23213129999999
WV,"Wayne County, West Virginia",0.14300000000000002,38.1598501,-82.4752757
WV,"Webster County, West Virginia",0.16399999999999998,38.5070383,-80.365865
WV,"Wetzel County, West Virginia",0.152,39.5655978,-80.6770787
WV,"Wirt County, West Virginia",0.14800000000000002,39.04360930000001,-81.38393260000001
WV,"Wood County, West Virginia",0.134,39.2154345,-81.47183869999999
WV,"Wyoming County, West Virginia",0.149,37.6339466,-81.5596427
WI,"Adams County, Wisconsin",0.10099999999999999,44.0196955,-89.77553379999999
WI,"Ashland County, Wisconsin",0.11599999999999999,46.9794969,-90.48248919999999
WI,"Barron County, Wisconsin",0.096,45.3607574,-91.77694799999999
WI,"Bayfield County, Wisconsin",0.09699999999999999,46.6650481,-91.12220070000001
WI,"Brown County, Wisconsin",0.092,44.45616740000001,-87.9334803
WI,"Buffalo County, Wisconsin",0.09300000000000001,44.3102354,-91.7538817
WI,"Burnett County, Wisconsin",0.107,45.8051186,-92.2888131
WI,"Calumet County, Wisconsin",0.065,44.1586082,-88.24611829999999
WI,"Chippewa County, Wisconsin",0.096,45.0673752,-91.2924666
WI,"Clark County, Wisconsin",0.092,44.8480735,-90.7532809
WI,"Columbia County, Wisconsin",0.08199999999999999,43.40466319999999,-89.3226954
WI,"Crawford County, Wisconsin",0.105,43.2491547,-90.8294002
WI,"Dane County, Wisconsin",0.10099999999999999,43.0186073,-89.5497632
WI,"Dodge County, Wisconsin",0.086,43.3994215,-88.7108964
WI,"Door County, Wisconsin",0.084,44.8341302,-87.3770488
WI,"Douglas County, Wisconsin",0.11599999999999999,46.3490012,-91.75768889999999
WI,"Dunn County, Wisconsin",0.102,44.909416,-91.9099238
WI,"Eau Claire County, Wisconsin",0.11,44.7683909,-91.28910359999999
WI,"Florence County, Wisconsin",0.086,45.8161658,-88.3547524
WI,"Fond du Lac County, Wisconsin",0.083,43.7008379,-88.24611829999999
WI,"Forest County, Wisconsin",0.121,45.6704497,-88.83758069999999
WI,"Grant County, Wisconsin",0.11,42.9397015,-90.6773046
WI,"Green County, Wisconsin",0.08199999999999999,42.6287336,-89.62516459999999
WI,"Green Lake County, Wisconsin",0.094,43.863117,-89.0179332
WI,"Iowa County, Wisconsin",0.085,42.9416737,-90.0746767
WI,"Iron County, Wisconsin",0.121,46.2855114,-90.2347734
WI,"Jackson County, Wisconsin",0.099,44.3206549,-90.8294002
WI,"Jefferson County, Wisconsin",0.085,43.089927,-88.7108964
WI,"Juneau County, Wisconsin",0.1,43.8672979,-90.0746767
WI,"Kenosha County, Wisconsin",0.10400000000000001,42.5663156,-87.658113
WI,"Kewaunee County, Wisconsin",0.081,44.5202599,-87.38107269999999
WI,"La Crosse County, Wisconsin",0.11,43.8617023,-91.13530200000001
WI,"Lafayette County, Wisconsin",0.083,42.6293203,-90.0746767
WI,"Langlade County, Wisconsin",0.10800000000000001,45.220083,-89.01021329999999
WI,"Lincoln County, Wisconsin",0.08800000000000001,45.3743102,-89.7725799
